campaign_name,ad_group_name,target,match_type,clicks,impressions,spend,orders,sales,roas,acos,ctr,cvr,cpc,join_key,impression_share_pct,current_bid,keyword_id,campaign_id,ad_group_id,recommended_action,recommended_bid
Auto | Seahunter | SP | EC,Auto,close-match,-,18,10192,7.339999999999999,0,0,0.0,0.0,0.0017660910518053376,0.0,0.40777777777777774,auto | seahunter | sp | ec||auto||close-match||-,0.0,0.0,,,,NO_ACTION,0.0
Auto | Seahunter | SP | EC,Auto,loose-match,-,61,9542,26.689999999999994,2,118,4.421131509928813,0.22618644067796606,0.0063927897715363655,0.03278688524590164,0.4375409836065573,auto | seahunter | sp | ec||auto||loose-match||-,0.0,0.0,,,,NO_ACTION,0.0
Auto | Seahunter | SP | EC,Auto,substitutes,-,76,28583,30.710000000000008,0,0,0.0,0.0,0.0026589231361298675,0.0,0.40407894736842115,auto | seahunter | sp | ec||auto||substitutes||-,0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0F6MCZ672""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0f6mcz672""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BZHYM2GV""",-,0,14,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0bzhym2gv""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BZHYX1GP""",-,0,28,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0bzhyx1gp""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B081L399JK""",-,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b081l399jk""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DDBTW6WM""",-,0,212,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0ddbtw6wm""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DMNP12KN""",-,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dmnp12kn""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BZHY75T3""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0bzhy75t3""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BZHYS23T""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0bzhys23t""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B096DK4Z6N""",-,19,611,16.180000000000003,4,176,10.87762669962917,0.0919318181818182,0.031096563011456628,0.21052631578947367,0.8515789473684212,"amazon rec | seahunter | sp | ec||asin||asin=""b096dk4z6n""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0D6WL8GQ3""",-,0,19,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0d6wl8gq3""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BZHXHRVK""",-,1,6,0.73,0,0,0.0,0.0,0.16666666666666666,0.0,0.73,"amazon rec | seahunter | sp | ec||asin||asin=""b0bzhxhrvk""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BZJ1TS7Q""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0bzj1ts7q""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BZHXHBK1""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0bzhxhbk1""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DMNPPH3T""",-,0,6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dmnpph3t""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B08L43KBKQ""",-,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b08l43kbkq""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BNYSY5R4""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0bnysy5r4""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DMNLRHN9""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dmnlrhn9""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B01K3SZXFA""",-,0,7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b01k3szxfa""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BZHZ3Q6C""",-,1,10,1.82,0,0,0.0,0.0,0.1,0.0,1.82,"amazon rec | seahunter | sp | ec||asin||asin=""b0bzhz3q6c""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B07D6Q24ZD""",-,1,13,0.86,0,0,0.0,0.0,0.07692307692307693,0.0,0.86,"amazon rec | seahunter | sp | ec||asin||asin=""b07d6q24zd""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BZHYHXJ8""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0bzhyhxj8""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BFQHQBV2""",-,0,6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0bfqhqbv2""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DT9CDPNL""",-,1,101,1.64,0,0,0.0,0.0,0.009900990099009901,0.0,1.64,"amazon rec | seahunter | sp | ec||asin||asin=""b0dt9cdpnl""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0FDQGJKN3""",-,0,10,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0fdqgjkn3""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DT9PWRCW""",-,0,39,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dt9pwrcw""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0CYBQ38DZ""",-,0,46,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0cybq38dz""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DMNKTDRB""",-,0,6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dmnktdrb""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0CRDFBK3T""",-,5,108,4.710000000000001,0,0,0.0,0.0,0.046296296296296294,0.0,0.9420000000000002,"amazon rec | seahunter | sp | ec||asin||asin=""b0crdfbk3t""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0FFGFGYHT""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0ffgfgyht""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0FJCM72DS""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0fjcm72ds""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0FRM75XW7""",-,0,9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0frm75xw7""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DXV3D4SH""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dxv3d4sh""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DSJ6BD2D""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dsj6bd2d""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BK5WZXDF""",-,0,29,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0bk5wzxdf""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DXVM3XSP""",-,0,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dxvm3xsp""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0FB44TBB9""",-,0,7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0fb44tbb9""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DXVNFW4T""",-,0,14,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dxvnfw4t""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DSJ7GQTD""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dsj7gqtd""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DXQ2GXJZ""",-,1,45,0.3,1,59,196.66666666666669,0.005084745762711864,0.022222222222222223,1.0,0.3,"amazon rec | seahunter | sp | ec||asin||asin=""b0dxq2gxjz""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B09VLCVHJG""",-,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b09vlcvhjg""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B092KY4WMX""",-,0,9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b092ky4wmx""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DXV2FLZH""",-,1,8,0.73,0,0,0.0,0.0,0.125,0.0,0.73,"amazon rec | seahunter | sp | ec||asin||asin=""b0dxv2flzh""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DXVCVSCN""",-,0,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dxvcvscn""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BRGSYLNK""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0brgsylnk""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DXVCJ31X""",-,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dxvcj31x""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DCDS6GSX""",-,2,103,2.73,0,0,0.0,0.0,0.019417475728155338,0.0,1.365,"amazon rec | seahunter | sp | ec||asin||asin=""b0dcds6gsx""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B07V8LLWGK""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b07v8llwgk""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DPWR1Z6W""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dpwr1z6w""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DXVMXX5V""",-,0,6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dxvmxx5v""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DXVKTRZY""",-,0,20,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dxvktrzy""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DY1579N5""",-,3,137,2.08,0,0,0.0,0.0,0.021897810218978103,0.0,0.6933333333333334,"amazon rec | seahunter | sp | ec||asin||asin=""b0dy1579n5""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B00TU3XEIS""",-,42,3477,41.00000000000001,0,0,0.0,0.0,0.012079378774805867,0.0,0.9761904761904764,"amazon rec | seahunter | sp | ec||asin||asin=""b00tu3xeis""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B079Y3K7SB""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b079y3k7sb""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DDYHXKGJ""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0ddyhxkgj""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DX5KNHJ7""",-,0,27,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dx5knhj7""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0D22TCJL6""",-,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0d22tcjl6""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0FWBTN725""",-,0,12,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0fwbtn725""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BL15GPPQ""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0bl15gppq""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B077D4XVH4""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b077d4xvh4""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B084Q7BQW1""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b084q7bqw1""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B09H3JRRK5""",-,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b09h3jrrk5""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B07D5LQVRN""",-,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b07d5lqvrn""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0FJDFF7CQ""",-,0,53,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0fjdff7cq""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B09TPXTK6T""",-,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b09tpxtk6t""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0F8C8C5ZL""",-,1,197,0.52,0,0,0.0,0.0,0.005076142131979695,0.0,0.52,"amazon rec | seahunter | sp | ec||asin||asin=""b0f8c8c5zl""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B09TNRYT68""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b09tnryt68""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0B5MRQBW6""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0b5mrqbw6""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B08TB4P59V""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b08tb4p59v""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0CL8TXK61""",-,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0cl8txk61""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DC1CGWQ1""",-,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dc1cgwq1""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DXDW112W""",-,0,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dxdw112w""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DP42T822""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dp42t822""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BWD2FCWP""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0bwd2fcwp""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0CZQJZKQ2""",-,0,12,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0czqjzkq2""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DRSNW47P""",-,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0drsnw47p""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0B7P7GHYJ""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0b7p7ghyj""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DSJ2NX2H""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dsj2nx2h""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0B7P6MLFZ""",-,1,10,0.55,0,0,0.0,0.0,0.1,0.0,0.55,"amazon rec | seahunter | sp | ec||asin||asin=""b0b7p6mlfz""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B07D6Q4PTZ""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b07d6q4ptz""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0B7P6Q69L""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0b7p6q69l""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B07D6PVB39""",-,0,7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b07d6pvb39""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BTDH6F6Q""",-,27,450,21.18,0,0,0.0,0.0,0.06,0.0,0.7844444444444444,"amazon rec | seahunter | sp | ec||asin||asin=""b0btdh6f6q""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DHZ2G8TZ""",-,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dhz2g8tz""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B07D96VHLK""",-,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b07d96vhlk""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0BTDHS2QJ""",-,26,354,19.84,0,0,0.0,0.0,0.07344632768361582,0.0,0.7630769230769231,"amazon rec | seahunter | sp | ec||asin||asin=""b0btdhs2qj""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DSJ94TDG""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dsj94tdg""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0DXVLM25G""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0dxvlm25g""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B07D6P1S5D""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b07d6p1s5d""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0CZ4WGRC2""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0cz4wgrc2""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0B7P387JS""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0b7p387js""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0D4MPXPDC""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0d4mpxpdc""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0F3XV8FS1""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0f3xv8fs1""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0G2M84Y5J""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0g2m84y5j""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0D3DTQLGQ""",-,0,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0d3dtqlgq""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B007RWZHXO""",-,2,1122,1.46,0,0,0.0,0.0,0.0017825311942959,0.0,0.73,"amazon rec | seahunter | sp | ec||asin||asin=""b007rwzhxo""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0CVZK68VH""",-,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"amazon rec | seahunter | sp | ec||asin||asin=""b0cvzk68vh""||-",0.0,0.0,,,,NO_ACTION,0.0
Amazon Rec | Seahunter | SP | EC,ASIN,"asin=""B0CPL2P3X8""",-,3,111,1.7,0,0,0.0,0.0,0.02702702702702703,0.0,0.5666666666666667,"amazon rec | seahunter | sp | ec||asin||asin=""b0cpl2p3x8""||-",0.0,0.0,,,,NO_ACTION,0.0
